text,label,source,confidence
"Trung Tâm Anh Ngữ YOLA | Khóa học SAT, Giáo trình luyện thi SAT",Giáo dục,gemini_synthetic,0.9
Apax English | Học phí khóa tiếng Anh trẻ em,Giáo dục,gemini_synthetic,0.9
Trường Đại Học FPT | Học phí học kỳ Spring 2024 ngành Kỹ thuật phần mềm,Giáo dục,gemini_synthetic,0.9
RMIT Việt Nam | Học phí môn Macroeconomics,Giáo dục,gemini_synthetic,0.9
"Nhà Sách Fahasa | Sách giáo khoa Ngữ văn 12, Vở caro 120 trang x 3, Bút bi TL-08",Giáo dục,gemini_synthetic,0.9
"Phương Nam Book | Sách Toán nâng cao lớp 9, Từ điển Anh Việt",Giáo dục,gemini_synthetic,0.9
"Coursera | Đăng ký khóa Data Science Specialization, Tài liệu khóa học",Giáo dục,gemini_synthetic,0.9
Trung tâm Tin học ĐH Khoa học Tự nhiên | Học phí khóa Lập trình web nâng cao,Giáo dục,gemini_synthetic,0.9
"Tiki | Sách Tiếng Việt lớp 2 tập 1, Bút chì HB, Tẩy Thiên Long",Giáo dục,gemini_synthetic,0.9
"Nhà sách Nguyễn Văn Cừ | Giáo trình Marketing căn bản, Sách Lịch sử văn minh thế giới",Giáo dục,gemini_synthetic,0.9
"ILA Vietnam | HP Khóa General English 3A, Phí tài liệu",Giáo dục,gemini_synthetic,0.9
"VUS | Học phí GE6, Sách Solutions Intermediate",Giáo dục,gemini_synthetic,0.9
"FPT Polytechnic | Hoc phi hoc ky Fall 2023, Le phi on tap",Giáo dục,gemini_synthetic,0.9
"Nhà sách Tiền Phong | Sách tham khảo Lý 11, Bộ thước kẻ compa",Giáo dục,gemini_synthetic,0.9
Kyna.vn | Khóa học Excel từ cơ bản đến nâng cao,Giáo dục,gemini_synthetic,0.9
Edumall | Đăng ký khóa Kỹ năng thuyết trình chuyên nghiệp,Giáo dục,gemini_synthetic,0.9
"Alpha Books | Sách ""Tư duy phản biện"", Sách ""Làm chủ trí nhớ",Giáo dục,gemini_synthetic,0.9
"Trung tâm Gia sư ABC | Học phí gia sư Toán lớp 10, Bài tập bổ trợ",Giáo dục,gemini_synthetic,0.9
"Trường THPT Lê Quý Đôn | Học phí bán trú tháng 9, Tiền quỹ lớp học tập",Giáo dục,gemini_synthetic,0.9
"Nhà sách Phương Nam | Sách ""Văn học Việt Nam hiện đại"", Sách ""Lịch sử kinh tế",Giáo dục,gemini_synthetic,0.9
"ILA | HP Tieng Anh Giao Tiep Level 2, Sach bai tap bo tro",Giáo dục,gemini_synthetic,0.9
"VUS | Học phí luyện thi IELTS, Bộ đề thi IELTS Practice Test",Giáo dục,gemini_synthetic,0.9
ĐH Kinh tế Quốc dân | Học phí học lại môn Thống kê kinh doanh,Giáo dục,gemini_synthetic,0.9
"Fahasa | Sách tiếng Anh lớp 6, Vở 4 ô ly, Bút máy",Giáo dục,gemini_synthetic,0.9
"Sách giáo khoa Hóa 12, Vở kẻ ngang 80 trang x5, Bút bi mực xanh",Giáo dục,gemini_synthetic,0.9
Học phí luyện thi THPT Quốc gia môn Toán,Giáo dục,gemini_synthetic,0.9
"Khóa học nhiếp ảnh cơ bản online, Ebook kỹ thuật chụp ảnh",Giáo dục,gemini_synthetic,0.9
"Sách ""Phân tích kỹ thuật chứng khoán"", Sổ tay ghi chép, Bút gel",Giáo dục,gemini_synthetic,0.9
"Gia sư tiếng Anh lớp 7, Tài liệu ôn tập ngữ pháp",Giáo dục,gemini_synthetic,0.9
Học phí bổ túc văn hóa cấp 3,Giáo dục,gemini_synthetic,0.9
"Khóa học guitar online cho người mới bắt đầu, Sách hợp âm cơ bản",Giáo dục,gemini_synthetic,0.9
"Bảng từ mini, Phấn trắng, Bút lông bảng, Sách toán tư duy",Giáo dục,gemini_synthetic,0.9
Trường THPT Chuyên Trần Đại Nghĩa,Giáo dục,gemini_synthetic,0.9
Trung tâm luyện thi đại học,Giáo dục,gemini_synthetic,0.9
Học viện Nông nghiệp Việt Nam,Giáo dục,gemini_synthetic,0.9
Trường THCS Chu Văn An,Giáo dục,gemini_synthetic,0.9
RMIT Việt Nam,Giáo dục,gemini_synthetic,0.9
Coursera,Giáo dục,gemini_synthetic,0.9
"Sách giáo khoa Toán 12, Vở kẻ ngang 200 trang x3",Giáo dục,gemini_synthetic,0.9
"Khóa học tiếng Trung giao tiếp, Lệ phí thi HSK",Giáo dục,gemini_synthetic,0.9
"Bút chì HB, Gôm tẩy Thiên Long, Thước kẻ 30cm",Giáo dục,gemini_synthetic,0.9
Máy tính khoa học Casio FX-580VNX,Giáo dục,gemini_synthetic,0.9
"Giáo trình Kinh tế vi mô, Sách bài tập Toán cao cấp",Giáo dục,gemini_synthetic,0.9
Phí ghi danh khóa luyện thi SAT,Giáo dục,gemini_synthetic,0.9
"Bộ sách truyện tiếng Anh cho bé, Bút màu Faber-Castell 12 màu",Giáo dục,gemini_synthetic,0.9
Khóa học nấu ăn cơ bản online,Giáo dục,gemini_synthetic,0.9
Anh văn Hội Việt Mỹ VUS | Học phí khóa Foundations 1,Giáo dục,gemini_synthetic,0.9
"Nhà Sách Fahasa | Sách giáo khoa Ngữ văn 11, Từ điển Anh-Việt",Giáo dục,gemini_synthetic,0.9
"Udemy | Khóa học SQL cho Data Analyst, Chứng chỉ hoàn thành",Giáo dục,gemini_synthetic,0.9
ACET Language School | Học phí lớp IELTS Advanced tháng 5,Giáo dục,gemini_synthetic,0.9
Trường THPT Lê Quý Đôn | Học phí học kỳ 2 năm 2023-2024,Giáo dục,gemini_synthetic,0.9
"Tiki | Sách luyện thi TOEIC, Vở ghi chép A5 120 trang x2",Giáo dục,gemini_synthetic,0.9
"YOLA | Phí đăng ký kiểm tra đầu vào, Lệ phí khóa TOEFL iBT",Giáo dục,gemini_synthetic,0.9
Apax English | Học phí khóa SuperKids 3,Giáo dục,gemini_synthetic,0.9
Nhà Sách Phương Nam | Giáo trình Lập trình Python cơ bản,Giáo dục,gemini_synthetic,0.9
British Council | Lệ phí thi chứng chỉ Aptis,Giáo dục,gemini_synthetic,0.9
Trường Mầm non Quốc tế Kindy City | Học phí tháng 9,Giáo dục,gemini_synthetic,0.9
FPT University | Học phí kỳ Summer 2024,Giáo dục,gemini_synthetic,0.9
"Nhà sách Nguyễn Văn Cừ | Bút bi Thiên Long 0.5mm x10, Giấy A4 Double A 500 tờ",Giáo dục,gemini_synthetic,0.9
Kyna.vn | Khóa học Photoshop cơ bản,Giáo dục,gemini_synthetic,0.9
RMIT Việt Nam | Phí nộp hồ sơ nhập học,Giáo dục,gemini_synthetic,0.9
ILA | Học phí tiếng Anh trẻ em (SmartKids),Giáo dục,gemini_synthetic,0.9
"Shopee | Balo học sinh chống gù, Hộp bút đa năng",Giáo dục,gemini_synthetic,0.9
VUS | Học phí Anh ngữ trẻ em,Giáo dục,gemini_synthetic,0.9
Trung tâm gia sư | Phí gia sư môn Hóa 12,Giáo dục,gemini_synthetic,0.9
Coursera | Đăng ký gói Coursera Plus 1 năm,Giáo dục,gemini_synthetic,0.9
"Nhà sách Nguyễn Văn Cừ | Sách tham khảo Lý 10, Vở Campus 80 trang x5",Giáo dục,gemini_synthetic,0.9
Edumall | Khóa học Excel từ cơ bản đến nâng cao,Giáo dục,gemini_synthetic,0.9
Đại học Kinh tế TP.HCM | Học phí chuyên ngành Kế toán Kiểm toán HK1,Giáo dục,gemini_synthetic,0.9
"Fahasa | Bút highlight dạ quang 5 màu, Sách hướng dẫn vẽ manga",Giáo dục,gemini_synthetic,0.9
ACET | Học phí khóa luyện thi PTE Academic,Giáo dục,gemini_synthetic,0.9
"Tiki | Combo sách Hack Não 1500 từ vựng, Sổ tay A6",Giáo dục,gemini_synthetic,0.9
YOLA | Phí kiểm tra trình độ tiếng Anh miễn phí,Giáo dục,gemini_synthetic,0.9
Apax | Học phí khoá Pre-IELTS,Giáo dục,gemini_synthetic,0.9
Udemy,Giáo dục,gemini_synthetic,0.9
"Sách giáo khoa Ngữ văn 11, Vở kẻ ngang 120 trang x5, Bút chì 2B",Giáo dục,gemini_synthetic,0.9
"Giáo trình Kinh tế vi mô, Sách bài tập Toán cao cấp A1",Giáo dục,gemini_synthetic,0.9
"Bộ thước kẻ, compa, tẩy, gọt bút chì",Giáo dục,gemini_synthetic,0.9
"Khóa học Photoshop cho người mới bắt đầu, eBook thiết kế đồ họa",Giáo dục,gemini_synthetic,0.9
"Sách ""Phát triển tư duy phản biện"", Bút bi nước gel",Giáo dục,gemini_synthetic,0.9
"Lệ phí thi chứng chỉ IELTS Academic, Giấy nháp A4",Giáo dục,gemini_synthetic,0.9
Máy tính khoa học Casio FX-570VN PLUS,Giáo dục,gemini_synthetic,0.9
"Giáo trình tiếng Nhật N3, Từ điển Việt-Nhật",Giáo dục,gemini_synthetic,0.9
ILA | Học phí khóa tiếng Anh trẻ em tháng 7,Giáo dục,gemini_synthetic,0.9
YOLA | Lớp luyện thi SAT cấp tốc,Giáo dục,gemini_synthetic,0.9
"Fahasa | Sách ""Văn học Việt Nam hiện đại"", Vở Campus 200 trang",Giáo dục,gemini_synthetic,0.9
"Alpha Books | Sách ""Tư duy nhanh và chậm"", Bút highlight",Giáo dục,gemini_synthetic,0.9
Coursera | Khóa học Google Data Analytics Professional Certificate,Giáo dục,gemini_synthetic,0.9
Apax English | Học phí khóa học Tiếng Anh cấp 2,Giáo dục,gemini_synthetic,0.9
MindX | Học phí khóa lập trình Python cơ bản,Giáo dục,gemini_synthetic,0.9
Nguyễn Kim | Máy tính bảng Samsung Galaxy Tab S8 (cho học tập),Giáo dục,gemini_synthetic,0.9
VUS | Học phí Anh văn giao tiếp nâng cao,Giáo dục,gemini_synthetic,0.9
"Phương Nam Books | Sách ""Kỹ năng sống"", Bút xóa nước",Giáo dục,gemini_synthetic,0.9
"Tiki | Từ điển Anh Việt Oxford, Sách ""1984"" phiên bản tiếng Anh",Giáo dục,gemini_synthetic,0.9
RMIT Việt Nam | Học phí học kỳ 1 năm học 2024-2025,Giáo dục,gemini_synthetic,0.9
ACET Language School | Học phí khóa luyện thi PTE Academic,Giáo dục,gemini_synthetic,0.9
Edumall | Khóa học Marketing Online từ A-Z,Giáo dục,gemini_synthetic,0.9
CellphoneS | Tai nghe Bluetooth Sony (dùng cho học online),Giáo dục,gemini_synthetic,0.9
Trường THPT Lê Quý Đôn | Học phí bán trú tháng 9,Giáo dục,gemini_synthetic,0.9
ILA | Sách bài tập Grammar in Use Intermediate,Giáo dục,gemini_synthetic,0.9
Udemy | Khóa học SQL cho Data Analyst,Giáo dục,gemini_synthetic,0.9
Vinschool | Học phí lớp 5A năm học mới,Giáo dục,gemini_synthetic,0.9
"Fahasa | Bút màu Thiên Long 12 màu, Giấy vẽ A3",Giáo dục,gemini_synthetic,0.9
YOLA | Phí thi thử IELTS Mock Test,Giáo dục,gemini_synthetic,0.9
Teky | Khóa học robot cho trẻ em,Giáo dục,gemini_synthetic,0.9
"Trường Đại Học FPT | Giáo trình Giải tích 1, Sách bài tập Đại số tuyến tính",Giáo dục,gemini_synthetic,0.9
"Nhà sách Cá Chép | Sách ""Nhà giả kim"", Bút lông bảng",Giáo dục,gemini_synthetic,0.9
Kyna.vn | Khóa học Kỹ năng giao tiếp hiệu quả,Giáo dục,gemini_synthetic,0.9
FPT Shop | Máy in Canon (dùng cho việc học),Giáo dục,gemini_synthetic,0.9
ILA | Phí kiểm tra trình độ đầu vào tiếng Anh,Giáo dục,gemini_synthetic,0.9
VUS | Học phí lớp Pre-IELTS,Giáo dục,gemini_synthetic,0.9
ILA | Học phí tiếng Anh IELTS tháng 4,Giáo dục,gemini_synthetic,0.9
VUS | Học phí khóa Super Junior 2,Giáo dục,gemini_synthetic,0.9
ACET Language School | Học phí IELTS Pre-Intermediate,Giáo dục,gemini_synthetic,0.9
YOLA | Khóa học tiếng Anh cho học sinh cấp 2,Giáo dục,gemini_synthetic,0.9
Apax English | Học phí chương trình SmartKids,Giáo dục,gemini_synthetic,0.9
RMIT Việt Nam | Học phí học kỳ 1 năm 2024-2025,Giáo dục,gemini_synthetic,0.9
"Trường THPT Lê Quý Đôn | Sách giáo khoa Văn 12, Vở ô ly 200 trang",Giáo dục,gemini_synthetic,0.9
"Nhà Sách Phương Nam | Sách tham khảo Lý 10, Bút bi Thiên Long",Giáo dục,gemini_synthetic,0.9
"Tiki | Sách Tiếng Việt lớp 1, Bảng chữ cái thông minh",Giáo dục,gemini_synthetic,0.9
"Shopee | Bộ bút màu nước 24 màu, Sách tô màu cho bé",Giáo dục,gemini_synthetic,0.9
Kyna.vn | Khóa học lập trình web với Python,Giáo dục,gemini_synthetic,0.9
"Siêu thị văn phòng phẩm | Giấy A4 Double A 500 tờ, Bút lông bảng Pentel",Giáo dục,gemini_synthetic,0.9
Udemy | Khóa học Data Science A-Z™: Real-life analytics,Giáo dục,gemini_synthetic,0.9
Wall Street English | Học phí gói Premium Access,Giáo dục,gemini_synthetic,0.9
"Trường Mầm Non Việt Úc | Học phí tháng 9, Tiền ăn bán trú",Giáo dục,gemini_synthetic,0.9
Trung tâm Gia sư ABC | Học phí gia sư Toán cấp 3,Giáo dục,gemini_synthetic,0.9
FPT Polytechnic | Học phí môn Cơ sở dữ liệu,Giáo dục,gemini_synthetic,0.9
"Nhà sách Tiền Phong | Giáo trình Marketing căn bản, Bút gel M&G",Giáo dục,gemini_synthetic,0.9
Bách Khoa Computer | Máy tính bảng Samsung Tab A8 (cho học tập),Giáo dục,gemini_synthetic,0.9
"Minh Khai Book | Từ điển Anh-Việt, Sách luyện thi TOEIC",Giáo dục,gemini_synthetic,0.9
"Vinbook | Sách truyện thiếu nhi song ngữ, Bộ thẻ học flashcard",Giáo dục,gemini_synthetic,0.9
"Đinh Tị Books | Sách ""Tư duy nhanh và chậm"", Bút dạ quang",Giáo dục,gemini_synthetic,0.9
"The Garden Bookshop | Sách tự học tiếng Hàn, Vở ghi chép A5",Giáo dục,gemini_synthetic,0.9
"Phương Châu Stationery | Bút bi Thiên Long TL-027 hộp 10 cây, Giấy note Post-it",Giáo dục,gemini_synthetic,0.9
Vietop | Học phí khóa IELTS Speaking & Writing,Giáo dục,gemini_synthetic,0.9
Apollo English | Học phí khóa học Junior Explorer,Giáo dục,gemini_synthetic,0.9
"Ehomebook | Sách ""Làm chủ tư duy"", Bút máy luyện chữ",Giáo dục,gemini_synthetic,0.9
Vinschool | Học phí học kỳ 2 năm học 2023-2024,Giáo dục,gemini_synthetic,0.9
"Alpha Books | Sách ""Đắc nhân tâm"", Bút highlight",Giáo dục,gemini_synthetic,0.9
Đại học FPT,Giáo dục,gemini_synthetic,0.9
Fahasa,Giáo dục,gemini_synthetic,0.9
"Học phí tiếng Anh trẻ em tháng 5, Sách truyện song ngữ",Giáo dục,gemini_synthetic,0.9
"Sách giáo khoa Toán 11, Vở kẻ ngang 120 trang, Bút bi xanh TL-08",Giáo dục,gemini_synthetic,0.9
"Khóa học Photoshop cơ bản, Giáo trình thiết kế đồ họa",Giáo dục,gemini_synthetic,0.9
"Bút chì Staedtler hộp 12 cây, Tẩy Thiên Long, Hộp bút kim loại",Giáo dục,gemini_synthetic,0.9
"Máy tính Casio FX-580VN X, Thước kẻ 30cm, Compa",Giáo dục,gemini_synthetic,0.9
"Lệ phí thi IELTS, Tài liệu ôn thi Writing",Giáo dục,gemini_synthetic,0.9
"Nhà Sách Fahasa | Sách giáo khoa Toán 10, Vở ô ly 200 trang x5",Giáo dục,gemini_synthetic,0.9
Udemy | Python for Data Science bootcamp,Giáo dục,gemini_synthetic,0.9
Anh văn Hội Việt Mỹ VUS | Học phí khóa tiếng Anh trẻ em Level 3,Giáo dục,gemini_synthetic,0.9
"Trường Đại Học FPT | Học phí học kỳ Fall 2024, Lệ phí thi chứng chỉ tiếng Anh",Giáo dục,gemini_synthetic,0.9
"Phương Nam Book | Giáo trình Kinh tế vi mô, Sách luyện thi THPT Quốc gia môn Văn",Giáo dục,gemini_synthetic,0.9
Coursera | Khóa học Machine Learning Specialization,Giáo dục,gemini_synthetic,0.9
ACET Language School | Phí ghi danh khóa General English,Giáo dục,gemini_synthetic,0.9
"Văn phòng phẩm Hồng Hà | Bút bi Thiên Long 10 cây, Tập kẻ ngang 120 trang x3",Giáo dục,gemini_synthetic,0.9
YOLA | Học phí luyện thi SAT tháng 5,Giáo dục,gemini_synthetic,0.9
"Tiki | Sách Tiếng Anh lớp 11, Từ điển Oxford Advanced Learner's",Giáo dục,gemini_synthetic,0.9
RMIT Việt Nam | Học phí ngành Digital Marketing HK1 2024-2025,Giáo dục,gemini_synthetic,0.9
Kyna.vn | Khóa học Excel cho người đi làm,Giáo dục,gemini_synthetic,0.9
"Nhà sách Nguyễn Văn Cừ | Truyện cổ tích Việt Nam (dùng cho trẻ học), Sách tô màu",Giáo dục,gemini_synthetic,0.9
FPT Aptech | Học phí khóa Lập trình viên Quốc tế năm 2,Giáo dục,gemini_synthetic,0.9
"Shopee | Máy tính Casio FX-580 VNX, Bộ compa thước eke",Giáo dục,gemini_synthetic,0.9
Apax English | Học phí khóa tiếng Anh mẫu giáo,Giáo dục,gemini_synthetic,0.9
Đại học Kinh tế Quốc dân | Tiền học lại môn Xác suất thống kê,Giáo dục,gemini_synthetic,0.9
"Cửa hàng VPP Thành Đạt | Giấy A4 Double A 500 tờ, Bút chì Gstar HB x10",Giáo dục,gemini_synthetic,0.9
Edumall | Khóa học Photoshop cơ bản,Giáo dục,gemini_synthetic,0.9
"Alpha Books | Sách ""Tư duy nhanh và chậm"", Sách ""Đắc nhân tâm",Giáo dục,gemini_synthetic,0.9
Trường THPT Lê Quý Đôn | Học phí học thêm môn Hóa,Giáo dục,gemini_synthetic,0.9
"Công ty Sách Giáo Dục | Sách bài tập Tiếng Việt 2, Vở tập viết",Giáo dục,gemini_synthetic,0.9
Wall Street English | Phí tư vấn khóa học tiếng Anh giao tiếp,Giáo dục,gemini_synthetic,0.9
Giáo Dục FPT | Học phí hệ cao đẳng ngành CNTT,Giáo dục,gemini_synthetic,0.9
"Nhà sách Kim Đồng | Sách truyện khoa học cho bé, Bảng chữ cái tiếng Việt",Giáo dục,gemini_synthetic,0.9
"Siêu thị Co.opmart | Bộ dụng cụ học tập, Hộp bút chì màu",Giáo dục,gemini_synthetic,0.9
"Minh Khai Book | Sách tham khảo Ngữ Văn lớp 12, Sổ lò xo A4",Giáo dục,gemini_synthetic,0.9
"Học phí toán lớp 8, Bút chì 2B, Tẩy chì",Giáo dục,gemini_synthetic,0.9
"Sách giáo trình Kế toán tài chính, Vở ghi chép A5",Giáo dục,gemini_synthetic,0.9
"Khóa học tiếng Trung online, Sổ tay từ vựng",Giáo dục,gemini_synthetic,0.9
"Lệ phí thi TOEFL IBT, Sách luyện thi TOEFL",Giáo dục,gemini_synthetic,0.9
"Văn phòng phẩm: Bút bi xanh, Bút xóa, Giấy note",Giáo dục,gemini_synthetic,0.9
Học phí khóa học nhạc cụ Piano,Giáo dục,gemini_synthetic,0.9
"Sách ""Vật lý đại cương"", Tập kẻ ngang",Giáo dục,gemini_synthetic,0.9
"Đăng ký thi chứng chỉ tiếng Nhật N3, Giáo trình Minna no Nihongo",Giáo dục,gemini_synthetic,0.9
Nhà Sách Fahasa,Giáo dục,gemini_synthetic,0.9
ILA | Học phí Tiếng Anh Giao Tiếp tháng 9,Giáo dục,gemini_synthetic,0.9
"Anh văn Hội Việt Mỹ (VUS) | Học phí khóa SuperKids level 3, Sách Grammar Practice",Giáo dục,gemini_synthetic,0.9
"ACET Language School | Khóa học Academic English, Tài liệu ôn thi IELTS",Giáo dục,gemini_synthetic,0.9
"Trung Tâm Anh Ngữ YOLA | Học phí IELTS Intensive 6.5, Phí kiểm tra trình độ",Giáo dục,gemini_synthetic,0.9
"Apax English | Khóa học tiếng Anh cho trẻ em, Bộ sách Family and Friends",Giáo dục,gemini_synthetic,0.9
"Trường Đại Học FPT | Học phí HK1 năm học 2024-2025, Phí cơ sở vật chất",Giáo dục,gemini_synthetic,0.9
"RMIT Việt Nam | Học phí ngành Business Analytics, Giáo trình Digital Marketing",Giáo dục,gemini_synthetic,0.9
"Nhà Sách Fahasa | Sách giáo khoa Ngữ Văn 11, Vở caro 120 trang x3, Bút Thiên Long 0.5mm x5",Giáo dục,gemini_synthetic,0.9
"Tiki | Sách luyện thi THPT Quốc gia Toán, Bộ đề thi Vật Lý",Giáo dục,gemini_synthetic,0.9
"Phương Nam Book | Từ điển Anh-Việt, Sách ôn tập Hóa Học",Giáo dục,gemini_synthetic,0.9
"Udemy | Khóa học Machine Learning Masterclass, Tài liệu lập trình Python",Giáo dục,gemini_synthetic,0.9
"Coursera | Đăng ký chuyên ngành Data Science, Chứng chỉ hoàn thành khóa học",Giáo dục,gemini_synthetic,0.9
Edumall | Combo khóa học thiết kế đồ họa,Giáo dục,gemini_synthetic,0.9
"Trường THPT Lê Quý Đôn | Tiền học thêm môn Toán, Phí tài liệu ôn thi",Giáo dục,gemini_synthetic,0.9
"Đại học Bách Khoa TP.HCM | Học phí tín chỉ Hóa Đại Cương, Sách bài tập",Giáo dục,gemini_synthetic,0.9
"Học viện Ngân hàng | Học phí chuyên ngành Tài chính Ngân hàng, Giáo trình Kinh tế Vĩ mô",Giáo dục,gemini_synthetic,0.9
"WinMart | Vở học sinh 100 trang, Bút chì HB x2, Tẩy Pentel",Giáo dục,gemini_synthetic,0.9
"KHÁCH SẠN THẢO MY | Khăn, Trái Cây, Sài gòn xanh, Bánh kẹo, Tiền phòng (Phòng 108, 2 giờ)",Du lịch,manual,1.0
"LE CHAMP TU LE RESORT HOT SPRING & SPA | Đồ uống trong phòng (Minibar) khách chuyến p, Dịch vụ ăn uống (KHAU PHA Restaurant), Dịch vụ phòng nghỉ (Room Charge) Extra Child, Dịch vụ phòng nghỉ (Room Charge) Extra Bed, Dịch vụ ăn uống (KHAU PHA Restaurant), Dịch vụ ăn uống (KHAU PHA Restaurant), Dịch vụ phòng nghỉ (Room Charge) Extra Child, Dịch vụ phòng nghỉ (Room Charge) Extra Bed, Đồ uống trong phòng (Minibar), Đồ uống trong phòng (Minibar)",Du lịch,manual,1.0
CÔNG TY CỔ PHẦN MISA | Phí thuê phòng từ 18/09/2020-20/09/2020,Du lịch,auto_verified,0.8
"VietAZ hotel | Bia 333 (Minibar ), Áo sơ mi ( Giặt ủi ), Tiền phòng",Du lịch,auto_verified,0.8
Vietnam Airlines | Vé máy bay SGN-HAN khứ hồi cho 2 người lớn,Du lịch,gemini_synthetic,0.9
Vinpearl Resort & Spa Phú Quốc | Phòng Deluxe Garden View 3 đêm,Du lịch,gemini_synthetic,0.9
Vietravel | Tour du lịch Đà Nẵng - Hội An 4N3Đ trọn gói,Du lịch,gemini_synthetic,0.9
Phương Trang | Vé xe giường nằm HCM-Đà Lạt ngày 15/10,Du lịch,gemini_synthetic,0.9
"Mường Thanh Luxury Nha Trang | Phòng Superior King 2 đêm, bao gồm ăn sáng",Du lịch,gemini_synthetic,0.9
"Bamboo Airways | Vé máy bay HAN-DAD 1 chiều, hành lý 15kg",Du lịch,gemini_synthetic,0.9
"Saigontourist | Tour khám phá Miền Tây 3N2Đ, khởi hành cuối tuần",Du lịch,gemini_synthetic,0.9
Khách sạn Majestic Sài Gòn | Thuê phòng Executive Suite 1 đêm,Du lịch,gemini_synthetic,0.9
Vietnam Railways | Vé tàu SE4 Hà Nội - TP.HCM khoang 4 giường,Du lịch,gemini_synthetic,0.9
"Novotel Phú Quốc Resort | Gói nghỉ dưỡng gia đình 4N3Đ, đưa đón sân bay",Du lịch,gemini_synthetic,0.9
"VietJet Air | Vé VJ SGN-HPH khứ hồi, chọn chỗ ngồi",Du lịch,gemini_synthetic,0.9
"FLC Grand Hotel Quy Nhơn | Phòng Premier Ocean View 2 đêm, buffet sáng",Du lịch,gemini_synthetic,0.9
BenThanh Tourist | Tour Phú Quốc 4N3Đ - tham quan Safari & VinWonders,Du lịch,gemini_synthetic,0.9
